ID	States_number	Prod_of_ZEB1	Prod_of_miR200	Prod_of_PDL1	Prod_of_CDH1	Prod_of_SLUG	Deg_of_ZEB1	Deg_of_miR200	Deg_of_PDL1	Deg_of_CDH1	Deg_of_SLUG	Trd_of_miR200ToZEB1	Num_of_miR200ToZEB1	Inh_of_miR200ToZEB1	Trd_of_ZEB1ToZEB1	Num_of_ZEB1ToZEB1	Act_of_ZEB1ToZEB1	Trd_of_CDH1ToZEB1	Num_of_CDH1ToZEB1	Inh_of_CDH1ToZEB1	Trd_of_SLUGToZEB1	Num_of_SLUGToZEB1	Act_of_SLUGToZEB1	Trd_of_ZEB1TomiR200	Num_of_ZEB1TomiR200	Inh_of_ZEB1TomiR200	Trd_of_SLUGTomiR200	Num_of_SLUGTomiR200	Inh_of_SLUGTomiR200	Trd_of_miR200ToPDL1	Num_of_miR200ToPDL1	Inh_of_miR200ToPDL1	Trd_of_PDL1ToCDH1	Num_of_PDL1ToCDH1	Inh_of_PDL1ToCDH1	Trd_of_ZEB1ToCDH1	Num_of_ZEB1ToCDH1	Inh_of_ZEB1ToCDH1	Trd_of_SLUGToCDH1	Num_of_SLUGToCDH1	Inh_of_SLUGToCDH1	Trd_of_miR200ToSLUG	Num_of_miR200ToSLUG	Inh_of_miR200ToSLUG	Trd_of_SLUGToSLUG	Num_of_SLUGToSLUG	Act_of_SLUGToSLUG
8137	3	28.052794	57.670368	64.163891	22.809858	40.120724	0.328436	0.28327	0.972769	0.700746	0.365287	2.25087	6	0.032762	1.592875	4	42.394343	1.361219	3	0.017855	4.161147	3	92.046237	0.193125	1	0.011014	12.010033	1	0.3351	8.224821	1	0.011072	8.82762	2	0.017738	0.264328	5	0.039092	16.477737	3	0.102175	7.500178	2	0.021275	10.217642	4	73.358715
8144	3	85.729909	91.753011	74.770769	86.016079	26.032041	0.120797	0.70277	0.132758	0.476054	0.290373	7.448532	1	0.010279	0.151409	5	43.701225	1.615374	5	0.010737	17.701575	5	64.776727	0.499597	6	0.025672	4.868246	2	0.44537	12.031863	5	0.011928	18.398477	2	0.021955	0.126068	3	0.0131	12.729903	1	0.109099	2.681866	3	0.01531	10.430564	6	28.28547
8149	3	17.320325	70.310954	76.163782	93.163107	16.056518	0.753479	0.711088	0.606354	0.360256	0.515741	2.877784	1	0.013507	0.848302	6	77.698577	3.281403	5	0.070666	15.002982	5	13.480933	0.64614	6	0.043847	9.051599	3	0.021984	10.38596	4	0.011774	30.165362	2	0.05168	0.803702	2	0.01143	16.320432	5	0.033269	8.659744	6	0.010683	3.779879	3	12.683074
8153	3	66.95059	62.522992	76.722533	55.908588	83.17481	0.728998	0.12601	0.120256	0.670634	0.41906	2.429753	4	0.024691	0.738065	2	62.526483	1.012567	3	0.017812	3.649874	4	3.633253	0.500982	5	0.020966	7.731811	2	0.020279	9.902781	2	0.015048	30.031461	6	0.028092	0.785703	5	0.013887	15.254025	1	0.10168	3.60369	2	0.029033	2.908456	3	33.249282
8167	3	31.344588	84.997683	34.905123	11.289323	21.874028	0.262056	0.816001	0.494046	0.661954	0.875319	12.020259	5	0.013382	1.211584	6	16.597237	3.269813	1	0.063917	10.975499	5	32.001092	0.599666	2	0.013642	6.326303	3	0.034337	3.580165	1	0.018033	36.261904	6	0.011643	1.155824	4	0.033687	3.352835	1	0.023634	2.629758	6	0.058081	10.436428	4	44.395307
8174	3	11.092176	66.93686	82.189151	20.043277	78.792101	0.503559	0.665346	0.409199	0.998836	0.911282	8.468318	4	0.126034	0.107817	2	39.931232	1.439125	5	0.037829	4.208104	3	63.541199	0.757961	5	0.017519	0.204083	4	0.025027	7.010517	3	0.050482	24.120348	3	0.014315	0.666534	1	0.014945	6.646112	1	0.070874	6.782952	5	0.014109	15.184685	6	68.426148
8186	3	29.404464	17.083543	97.97982	95.123456	31.125275	0.554001	0.298402	0.230009	0.419323	0.990216	8.038672	3	0.335947	1.443005	4	66.037557	0.358266	5	0.254082	8.538744	1	73.000861	0.475011	2	0.181226	15.509588	6	0.010527	7.426503	2	0.024962	49.734653	6	0.016466	1.383489	6	0.035465000000000003	16.988604	2	0.128667	2.674931	2	0.083762	1.948771	2	39.527231
8187	3	40.975793	25.87771	58.588719	15.659798	9.593809	0.992817	0.402307	0.567685	0.849508	0.997672	3.667238	6	0.011392	1.045286	3	60.706818	0.637465	5	0.038394	1.296994	1	64.784596	0.639988	3	0.019406	8.716875	6	0.012887	9.789371	3	0.382591	24.614492	5	0.012051	0.652699	2	0.026944	1.690801	5	0.021953	7.174059	6	0.129113	6.013554	5	6.231258
8190	3	37.250119	25.856592	90.224483	8.537309	55.80892	0.235695	0.178812	0.905622	0.576939	0.844397	9.147477	5	0.017905	0.833309	2	54.497979	1.200071	4	0.040835	15.541392	1	36.773619	0.576649	2	0.013027	8.382077	5	0.010092	3.966613	2	0.015812	45.508822	4	0.028556	0.580736	1	0.011194	17.295457	1	0.010623	6.675391	6	0.032386	8.832222	5	37.698357
8195	3	11.498292	18.107328	94.493122	81.896743	88.550213	0.868773	0.661141	0.409894	0.569	0.317251	12.498708	2	0.036913	1.236767	6	58.665627	1.932888	2	0.026445	9.531941	2	94.934802	1.469743	2	0.015005	6.237875	2	0.038557	12.56106	5	0.068562	46.3464	5	0.016922	1.495533	6	0.023064	7.485713	5	0.014663	5.604725	3	0.014286	1.745683	3	90.33004
8196	3	6.699891	10.633354	80.993384	82.388204	21.228528	0.872819	0.205842	0.826583	0.63739	0.585493	13.346309	4	0.021397	0.719893	6	38.011414	0.570957	3	0.016614	10.791996	4	98.072016	1.176583	4	0.021149	17.375941	5	0.091777	2.341603	1	0.554309	6.448924	4	0.015012	0.155134	6	0.04515	9.558716	2	0.015003	11.766035	4	0.171573	6.481489	4	28.364927
8198	3	5.547833	84.992121	43.614307	1.439388	88.533876	0.94674	0.138065	0.806395	0.623915	0.135305	11.108634	1	0.013496	0.626594	2	62.31526	2.939814	1	0.309482	6.33407	5	50.343143	0.571193	1	0.010625	15.472742	2	0.031031	10.732894	6	0.010783	51.957064	1	0.012735	0.295502	5	0.012091	5.450512	2	0.06165	6.85836	2	0.137742	13.137121	3	97.203098
8205	3	50.581072	30.798536	77.901834	49.499271	60.641913	0.271491	0.370444	0.932445	0.494228	0.676412	4.342904	3	0.016598	0.184367	3	95.186495	1.872072	6	0.189392	9.316713	6	24.110937	1.357174	5	0.02128	4.031091	3	0.012024	6.379535	5	0.020868	51.182895	4	0.014463	1.252846	6	0.013447	3.00691	3	0.165827	10.209289	1	0.105635	10.301159	3	67.005778
8208	3	10.29087	16.869279	36.162491	87.36543	96.258907	0.450941	0.24786	0.523313	0.795169	0.188292	8.584114	2	0.024091	1.406371	5	26.128707	0.309061	2	0.136185	17.158815	3	20.077906	0.889424	4	0.049668	16.657454	1	0.016635	11.392144	1	0.013217	50.007055	2	0.016643	1.394785	3	0.027811	0.279823	1	0.012311	7.188097	4	0.030908	13.043362	3	50.085255
8225	3	35.077586	76.084585	15.622787	15.474956	99.371486	0.966392	0.920212	0.927799	0.555867	0.331377	12.945248	3	0.017663	1.236775	3	49.345254	0.808998	4	0.033428	8.655911	5	10.427239	1.254386	2	0.014165	13.648791	6	0.011318	7.089134	5	0.095192	15.293136	6	0.012476	0.968432	3	0.011428	6.237041	3	0.120286	11.070222	1	0.016055	11.034995	4	46.735644
8227	3	11.433575	67.211911	38.28168	35.766985	83.99905	0.279831	0.730444	0.359943	0.975969	0.722156	0.488354	2	0.030015	0.973652	6	3.461156	3.091403	4	0.010453	5.349016	3	81.737634	0.876892	4	0.010622	1.457948	2	0.059665	11.237591	4	0.031597	25.893981	4	0.010302	0.830579	5	0.011345	3.743488	4	0.029756	13.139581	6	0.016221	3.258975	5	7.251133
8231	3	58.200901	4.555263	10.288158	11.568112	86.831137	0.211651	0.7058	0.454982	0.947719	0.435415	10.659611	6	0.046666	1.327454	4	40.95817	3.171735	3	0.022186	17.965522	2	58.776274	0.638191	2	0.022122	12.359505	3	0.074219	5.746675	4	0.010771	51.959687	4	0.021352	1.197441	6	0.012699	6.564186	1	0.02063	6.28582	5	0.049018	16.317781	5	96.890323
8234	3	77.745267	8.866987	72.155393	89.39297	92.029871	0.455086	0.292865	0.823017	0.745073	0.957141	9.566503	3	0.019202	0.379496	1	23.079316	2.593589	1	0.012154	0.336547	3	27.46305	0.791892	6	0.010662	14.251418	1	0.052128	12.250754	2	0.050039	30.917547	2	0.018132	0.830093	6	0.340673	7.004935	6	0.012031	2.60932	3	0.013447	9.029115	4	84.802161
8239	3	13.187463	63.953376	75.992173	89.504096	76.261722	0.909112	0.819604	0.554345	0.720329	0.241646	3.113496	2	0.01796	0.245224	6	98.406352	0.498036	3	0.012478	2.859662	4	61.063102	0.909148	2	0.100435	18.031593	2	0.034819	12.194123	5	0.023154	47.139339	2	0.01658	0.517405	5	0.14762	7.939127	4	0.021262	3.569842	1	0.045109	5.60686	5	18.727869
8246	3	78.902364	79.997266	67.815993	2.330476	60.647036	0.980689	0.820373	0.196966	0.655148	0.596461	0.213133	5	0.040901	1.228757	2	87.858426	3.097848	1	0.020915	8.561356	3	42.006324	1.285084	6	0.013028	4.179062	4	0.039457	11.360425	3	0.014702	7.014873	1	0.032043	1.551562	5	0.017086	7.327166	2	0.06684	11.888476	2	0.075907	10.767823	5	46.191659
8249	3	4.256641	10.241878	75.996634	79.396889	76.729487	0.254348	0.236471	0.477518	0.223281	0.148879	8.597964	4	0.011474	0.773059	5	96.292776	2.862955	4	0.024277	16.33976	5	21.777845	0.130677	6	0.062428	6.216017	6	0.019916	3.861517	5	0.010481	10.850524	6	0.014625	0.77849	3	0.051454	13.119284	6	0.039154	1.271204	5	0.014211	7.617151	5	24.013962
8255	3	42.613519	90.691001	93.5019	82.737274	96.833715	0.946642	0.801308	0.273858	0.206176	0.298451	7.438124	1	0.018302	1.4977	4	88.672279	3.175598	3	0.022484	17.69247	2	73.799795	1.226943	3	0.01065	3.066179	6	0.01726	0.489155	3	0.015939	34.761797	1	0.058563	0.632598	2	0.040222	15.845931	6	0.022258	5.403946	3	0.031653	8.851854	6	40.272139
8257	3	63.529147	90.322354	86.102588	41.96864	80.155619	0.240872	0.554193	0.767891	0.306016	0.841202	1.529032	1	0.037039	1.373535	4	77.688007	1.861258	5	0.033819	3.117773	6	43.414892	0.600464	6	0.015538	2.912988	3	0.015854	0.69804600000000006	4	0.012092	50.923497	5	0.03521	0.899999	2	0.017647	10.709836	2	0.014685	8.319029	1	0.014271	11.154065	6	27.926906
8261	3	1.564612	28.4258	7.984498	58.528289	5.903718	0.127654	0.728345	0.156015	0.736997	0.124716	11.714845	2	0.032476	1.103288	2	46.072212	0.26926	5	0.013462	12.048571	3	18.173131	0.066976	2	0.024841	2.664974	1	0.044459	10.865058	6	0.05231	17.038529	1	0.012498	0.072484	3	0.01173	16.334081	2	0.013094	6.399023	3	0.032381	7.951681	5	72.199003
8271	3	33.862101	16.434173	2.158528	41.246864	62.499729	0.313098	0.38777	0.227641	0.52957	0.819485	8.029178	5	0.271031	1.511947	5	61.594011	2.025695	6	0.013402	6.477855	4	3.074828	0.560165	3	0.011944	1.800668	3	0.012698	4.261095	1	0.035426	47.097164	4	0.021452	1.134804	6	0.686278	16.325685	3	0.024284	5.194914	4	0.024504	4.71603	6	59.061085
8273	3	99.999628	94.718529	96.808894	20.923082	45.52938	0.598936	0.495443	0.43561	0.409707	0.80073	0.877523	4	0.016779	0.082229	1	49.175183	0.711817	6	0.072355	2.354722	4	92.489442	0.610546	4	0.02246	7.789683	6	0.058578	4.207237	1	0.011309	43.98276	4	0.018557	1.027153	3	0.229574	6.431793	5	0.177896	12.142451	1	0.055594	10.192247	5	82.732425
8274	3	49.656083	16.407236	97.15784	48.720967	96.310593	0.587356	0.523069	0.965912	0.926302	0.777745	0.644763	2	0.036511	1.463456	5	19.625387	0.714733	5	0.014511	0.401828	6	87.048779	0.062946	4	0.01123	14.32731	2	0.062218	7.798151	3	0.035922	46.839345	2	0.235246	0.957263	5	0.013711	13.1468	6	0.014088	0.435166	6	0.010683	0.718558	4	76.768852999999993
8282	3	45.246136	77.580828	18.930081	98.060511	95.35048	0.281026	0.468318	0.591423	0.174876	0.503688	10.512862	3	0.013879	1.004781	4	26.42255	2.049313	3	0.01555	4.702365	6	79.350677	1.548273	3	0.010897	2.782508	1	0.011635	10.766441	3	0.043135	54.318297	6	0.025495	0.538573	3	0.012585	0.324168	4	0.024126	3.893312	3	0.011111	1.274606	6	62.982757
8287	3	4.489321	23.662635	55.299414	90.644359	80.073359	0.437863	0.974609	0.995326	0.860583	0.129573	0.541626	3	0.013508	1.066744	5	90.930114	1.137007	4	0.01058	11.812162	4	39.980704	0.664808	6	0.027753	17.860242	2	0.053317	4.874604	6	0.029507	9.462776	6	0.016955	1.062289	4	0.32746	2.133276	3	0.017087	1.103342	1	0.010646	9.629541	2	49.887264
8292	3	26.922954	70.885112	82.968725	76.139038	68.545287	0.49135	0.561735	0.527402	0.269707	0.589803	4.717724	4	0.071425	0.418751	5	78.244539	1.847189	6	0.012345	6.215168	1	20.918056	0.48445	4	0.024669	16.688258	2	0.06963	10.724972	3	0.027658	32.749701	3	0.015507	1.045634	2	0.014098	9.676456	6	0.018852	10.931865	3	0.012175	8.240641	5	97.495612
8296	3	8.403934	72.262673	23.808967	37.4694	97.638963	0.589076	0.603545	0.220962	0.204681	0.973493	4.35483	5	0.011139	1.456628	1	80.273406	1.948524	4	0.025601	4.394951	4	74.070485	0.964897	2	0.029398	17.014024	4	0.011201	5.005067	2	0.018216	20.085789	1	0.04675	0.656935	6	0.012913000000000001	4.239342	1	0.019854	11.293039	4	0.02842	1.643377	6	12.906953
8301	3	11.922024	27.461114	26.246018	82.045601	79.438267	0.483846	0.32838	0.54667	0.90445	0.500479	5.40883	5	0.013136	0.715424	3	23.64246	2.173282	6	0.034964	7.827497	4	74.267391	0.282159	2	0.033987	7.152263	6	0.018237	5.547287	6	0.012866	53.906294	6	0.013671	0.385536	2	0.010715	11.247601	3	0.065462	6.143573	4	0.02242	3.99722	6	37.268541
8303	3	76.462638	29.80943	78.850632	64.829489	8.312875	0.61429	0.876236	0.688819	0.413896	0.35403	4.330824	2	0.035079	1.537796	3	30.202928	3.209613	6	0.013972	8.256463	1	23.230979	0.246186	2	0.060702	4.110663	6	0.038236	5.264299	4	0.050022	52.356949	6	0.059256	1.1911	5	0.010872	15.764768	1	0.320275	5.42963	6	0.02388	14.018946	1	14.73471
8315	3	56.667927	5.785804	84.413289	35.926105	19.725812	0.271796	0.420843	0.332866	0.337986	0.510787	9.960181	5	0.203221	1.044315	6	28.15026	1.732342	5	0.010386	1.518123	1	38.64932	1.555338	2	0.025362	7.709789	2	0.047957	0.91724000000000006	3	0.079287	52.194044	2	0.024653	0.670224	4	0.018295	12.245687	4	0.010055	9.409645	2	0.014449	4.895288	4	73.340509
8317	3	97.827097	57.187218	60.770538	67.469906	59.954134	0.346995	0.381132	0.763194	0.782717	0.602068	10.851098	1	0.010838	0.208377	6	39.769254	0.613178	4	0.085257	12.8573	4	76.542094	1.290562	6	0.01343	5.047541	5	0.025471	11.575858	3	0.053717	10.525291	4	0.01411	0.055717	4	0.019308	1.685469	2	0.014233	10.369213	6	0.024687	6.21945	5	96.573213
8323	3	64.267579	46.191292	72.882279	52.376111	61.363557	0.465482	0.714771	0.267789	0.787785	0.628707	9.018415	6	0.023265	0.779627	4	13.707206	0.295072	6	0.019682	11.441174	1	81.953104	1.407571	3	0.045823	1.23595	2	0.010874	2.047891	2	0.010743	35.514152	5	0.054084	0.2766	5	0.025144	13.976068	6	0.031637	7.602179	1	0.020921	14.933693	4	25.786113
8330	3	3.629951	76.513301	12.367785	81.331446	82.513753	0.285294	0.715608	0.203846	0.19398	0.753226	1.636748	5	0.0126	1.441334	1	7.34772	0.813869	5	0.03828	18.082769	2	40.634291	0.113475	3	0.023705	8.661967	2	0.01592	8.163433	6	0.017162	32.604484	1	0.01563	0.273967	4	0.014886	5.1289	6	0.037866	5.736595	4	0.033801	10.918353	1	61.205309
8334	3	37.496561	56.888874	3.030088	3.496809	29.757561	0.104574	0.227793	0.436568	0.418046	0.889503	8.665038	3	0.013779	1.261906	2	67.016552	0.909194	1	0.010499	0.787873	6	5.812061	0.254884	1	0.021081	12.288175	6	0.016969	1.310963	6	0.036067	17.120829	2	0.015697	1.294245	5	0.014799	6.252068	5	0.099842	4.827355	6	0.011327	0.485036	5	78.815982
8335	3	56.253354	10.456756	51.76363	70.12825	56.089623	0.343114	0.564649	0.118164	0.901406	0.708598	8.216295	6	0.011485	1.030572	5	30.366009	0.998089	2	0.017122	10.719652	5	19.568169	0.820655	5	0.010579	15.223755	6	0.011322	7.91229	3	0.012172	46.017919	1	0.018824	0.649167	1	0.013054	1.205205	2	0.014652	9.067375	6	0.021802	16.759803	5	88.096845
8337	3	76.01296	92.43276	38.641984	76.749765	61.06637	0.656801	0.757124	0.607187	0.627826	0.565269	5.241398	6	0.010622	0.828654	6	10.108771	2.202787	3	0.052874	13.583802	3	94.469256	1.488269	2	0.02487	8.979139	5	0.017556	12.248134	1	0.036633	9.363879	6	0.116421	1.287421	4	0.036503	2.815535	1	0.014744	1.651281	6	0.0481	1.172335	6	47.527281
8345	3	79.51499	76.292116	93.900469	36.520332	98.267904	0.905152	0.874846	0.76034	0.801416	0.788731	12.158772	1	0.028137	0.349108	5	75.925287	3.287874	6	0.018359	1.957613	1	46.726177	1.315172	3	0.010868	8.993353	3	0.143435	3.808126	4	0.010671	10.660402	4	0.019885	1.552818	3	0.014389	0.792861	1	0.012945	7.908792	5	0.037839	18.371456	6	45.198009
8354	3	75.38883	43.428321	91.919808	75.996736	22.40952	0.110815	0.50126	0.384792	0.184417	0.353124	11.287825	6	0.090469	0.850543	6	94.500374	3.795354	5	0.011311	2.804826	3	1.695361	0.207903	4	0.035592	6.134054	4	0.014696	7.01012	3	0.015095	36.380297	5	0.010356	0.21201	6	0.01859	6.080782	3	0.050957	11.038637	6	0.020842	17.278718	3	32.726671
8355	3	87.832298	81.624575	12.421158	38.590529	97.420487	0.123141	0.518214	0.777749	0.550775	0.430316	1.882602	6	0.033405	1.241975	5	94.676914	1.906866	5	0.016264	14.90613	1	2.274501	0.275112	3	0.015157	8.476662	2	0.014363	6.096234	3	0.016031	9.632056	5	0.014373	1.217302	3	0.011056	12.991189	4	0.014812	5.34575	1	0.027095	9.976106	6	76.78497
8359	3	11.44247	54.414481	1.367482	93.756013	23.734296	0.372925	0.480612	0.975574	0.160893	0.11515	7.679548	1	0.021505	0.847178	5	11.744572	3.428373	5	0.015509	16.760658	6	87.882717	0.836404	4	0.048025	7.255179	3	0.016546	6.324758	3	0.019075	17.742632	5	0.013291	0.597901	1	0.057656	1.569952	1	0.035307	10.211482	6	0.011127	4.923275	2	90.016347
8362	3	3.013732	98.890443	32.72261	13.383372	52.193893	0.159934	0.478601	0.177575	0.624616	0.352191	3.850447	1	0.012977	1.515026	4	46.787241	1.288829	4	0.013571	10.591184	6	53.070288	0.582834	5	0.028936	7.612986	4	0.010112	8.705261	4	0.017972	29.644492	2	0.011935	0.867649	4	0.014455	2.495851	6	0.010729	4.943768	3	0.010941	13.882921	1	55.867888
8371	3	94.424891	51.13769	12.104709	47.227185	57.683836	0.632339	0.438967	0.130833	0.594446	0.385039	2.045294	4	0.916677	1.137419	6	61.134315	2.811882	1	0.014313	12.187256	2	71.441113	1.069344	4	0.011611	17.699868	3	0.045623	1.082097	1	0.013826	10.401996	3	0.015084	0.29226799999999997	5	0.022638	17.998352	6	0.086921	5.040787	3	0.023169	2.076473	5	26.188483
8377	3	31.179092	98.453899	19.552382	54.665106	61.373775	0.494595	0.35971	0.139576	0.583367	0.441923	6.488137	2	0.083615	1.089894	1	81.311937	0.948289	6	0.033032	13.876118	5	92.790904	0.13956	2	0.013761	9.18613	4	0.046053	8.616465	6	0.035302	33.940234	4	0.042656	0.044263	2	0.012911	17.773925	1	0.050567	10.598082	5	0.022819	0.53707800000000006	6	76.296296
8379	3	7.018675	67.921532	18.331471	16.635521	22.149895	0.392382	0.505544	0.777566	0.948973	0.274259	4.986704	3	0.023474	1.253875	5	89.497852	3.49426	3	0.0268	15.581136	6	13.587219	0.228532	3	0.055559	3.485913	6	0.029648	3.064476	3	0.010046	38.579747	6	0.04754	0.17338	1	0.011367	6.880776	2	0.028912	11.784262	2	0.027456	16.768961	5	58.489995
8387	3	61.223041	29.260825	27.196552	2.713224	5.891843	0.294664	0.740502	0.149442	0.855738	0.14008	10.788072	4	0.174321	0.902388	6	53.789424	1.766121	5	0.041871	10.159877	3	76.121962	0.121179	2	0.021846	16.026836	3	0.010247	9.636257	1	0.084894	13.675563	5	0.010541	0.475925	1	0.041646	0.675814	3	0.038304	0.775354	3	0.015859	18.198218	1	51.797494
8396	3	8.260153	40.479731	30.655165	64.036176	55.13406	0.659338	0.533944	0.582006	0.889928	0.880727	2.903766	1	0.01471	1.246863	3	75.942482	0.680537	4	0.015515	5.954366	3	16.111077	0.368065	1	0.068502	3.826913	6	0.015553	1.546047	3	0.029243	9.781365	1	0.010013	0.389528	6	0.011464	10.968726	3	0.011971	11.60355	2	0.01529	13.945446	1	86.203816
8401	3	96.215914	68.162604	35.545121	47.101707	84.359488	0.892474	0.194405	0.492151	0.492953	0.257318	12.419062	2	0.017928	1.172213	1	24.878191	3.807481	6	0.013643	14.868378	2	35.975804	0.462935	2	0.09758	16.391837	5	0.012401	12.837678	1	0.103457	32.474928	3	0.021574	1.564925	4	0.011441	0.203849	2	0.013883	10.313915	5	0.02123	3.183771	5	64.634476
8402	3	76.087838	39.524168	71.147525	79.007448	42.756253	0.111114	0.657729	0.67244	0.53909	0.696118	13.363925	3	0.030347	0.398571	6	60.565579	3.869234	3	0.031525	5.307952	5	31.685403	0.988466	6	0.03394	18.074144	1	0.02068	3.731025	3	0.012155	10.91128	1	0.016415	1.038067	5	0.016371	8.12052	1	0.011952	1.478761	4	0.149927	7.365556	5	85.868145
8405	3	96.026863	28.517507	67.124382	11.872222	34.541205	0.236228	0.610512	0.484395	0.463521	0.655919	7.780029	3	0.04796	1.249272	6	25.712007	2.404558	3	0.010448	17.528088	6	81.422282	0.802807	4	0.016299	18.330172	1	0.01326	4.275912	3	0.198816	43.169709	6	0.041889	1.188811	5	0.029755	2.890571	6	0.016091	10.018689	5	0.01172	5.336673	6	78.588357
8412	3	72.240316000000007	82.577929	63.446826	60.921468	37.472029	0.661151	0.275087	0.639805	0.957248	0.561218	3.047914	2	0.048722	0.953015	4	17.979748	2.367045	3	0.07057	11.491253	2	7.848417	0.734604	2	0.010256	4.044658	1	0.019735	9.598737	5	0.01385	2.563616	3	0.016164	1.471117	4	0.012901	17.900192	4	0.054199	10.531512	1	0.15904	6.394768	6	79.658535
8414	3	48.169128	52.812688	86.160636	19.569048	81.439261	0.791419	0.32834	0.971444	0.452783	0.771303	6.257648	6	0.103595	0.224644	4	47.301947	2.359876	4	0.014965	0.376515	2	70.346083	1.159978	6	0.011492	5.385367	3	0.014315	5.261765	6	0.157474	30.118169	6	0.017104	1.540481	4	0.041303	18.020523	6	0.015177	4.386699	2	0.011731	18.26977	5	61.906804
8425	3	96.364618	60.250766	97.560541	74.799504	35.559681	0.313666	0.235055	0.17944	0.258683	0.316498	10.229765	5	0.010996	0.275641	2	23.904541	2.163254	5	0.023774	9.601429	6	56.70083	0.031725	3	0.024809	15.223475	6	0.019185	7.081182	1	0.016332	46.480323	4	0.014097	0.845566	5	0.129755	8.915448	3	0.027089	1.253439	6	0.014426	10.265973	4	66.194391
8435	3	6.55989	17.103551	6.234863	16.844173	86.777058	0.622155	0.979641	0.688283	0.826823	0.787167	0.639938	5	0.012916	1.323353	4	78.757976	1.43691	3	0.016048	1.793255	1	42.285239	1.108013	2	0.019404	15.58882	4	0.012102	0.629243	2	0.173665	3.324689	2	0.016017	1.431028	3	0.010613	4.994768	2	0.069338	6.848074	1	0.022487	17.352663	6	85.734686
8438	3	64.429717	38.277803	71.567871	6.164213	26.447989	0.104134	0.510811	0.237552	0.796925	0.779816	10.193516	6	0.011483	0.052281	5	51.822303	2.514027	4	0.308934	2.016333	2	33.945528	1.070539	4	0.017571	12.602135	6	0.016547	2.376606	5	0.03278	20.062998	6	0.069165	0.348892	5	0.011801	17.009393	2	0.025264000000000002	12.945382	3	0.024937	7.866526	6	74.629605
8441	3	44.727107	72.248884	34.525077	21.874717	11.068617	0.527792	0.744855	0.874537	0.89487	0.291518	5.120055	3	0.019999	0.884143	3	35.527139	1.923495	1	0.031811	13.710141	1	53.890876	1.393564	5	0.010139	11.084924000000001	3	0.010943	11.431917	1	0.017172	22.131159	4	0.011862	0.737288	5	0.018015	14.514712	3	0.031376	1.462224	2	0.225829	7.014263	4	34.891063
8442	3	56.930191	93.618114	26.846012	92.772436	76.362286	0.23605	0.494139	0.833066	0.385228	0.490672	6.366764	5	0.076104	1.067001	2	70.121779	1.124037	4	0.010031	5.070231	4	22.855086	1.245911	1	0.010102999999999999	7.495999	5	0.027449	4.973166	4	0.022293	37.530763	5	0.023756	0.824107	6	0.013842	6.649726	3	0.017649	8.876209	5	0.056888	6.130981	3	83.152039
8454	3	9.988823	69.469003	97.892807	26.697134	13.809887	0.686979	0.726695	0.636955	0.812286	0.199636	1.833453	5	0.015262	1.573473	3	96.14137	2.910863	6	0.026774	15.890083	6	25.907542	1.325576	6	0.024027	4.238116	3	0.010392	11.395484	6	0.043594	16.209095	1	0.025935	1.53131	3	0.028804	7.920915	1	0.012966	7.257342	3	0.041075	17.211971	2	77.128197
8456	3	69.044984	91.309966	41.17298	75.662246	10.832089	0.881355	0.408351	0.417837	0.32947	0.200032	8.195571	6	0.01271	0.629858	4	26.115556	0.382137	6	0.01194	1.88328	6	89.313681	0.217445	2	0.010029	2.292166	3	0.054777	8.078283	5	0.03809	28.448887	1	0.023086	0.244732	1	0.010208	3.500516	5	0.032632	9.643318	1	0.029192	6.530002	1	32.702646
8458	3	30.168969	92.675593	70.095944	55.479367	45.945137	0.19243	0.382721	0.577833	0.228581	0.83554	6.361203	5	0.013075	0.136483	1	78.484573	0.975175	2	0.020111	17.692175	1	34.060072	1.289224	2	0.010334	3.442073	2	0.012865	4.413485	4	0.014243	1.066252	3	0.010345	1.493209	4	0.011767	5.524022	6	0.022686	3.429112	6	0.051991	0.715739	4	62.726181
8463	3	18.926518	7.140943	91.565398	23.717828	98.218249	0.212045	0.380861	0.317095	0.304086	0.904981	8.349159	3	0.010188	0.571705	3	86.32704	0.262688	6	0.081907	15.05033	3	21.530054	0.388492	3	0.017767	11.14941	5	0.015842	13.058207	5	0.014992	52.617429	4	0.057017	0.772191	4	0.020382	10.891362	5	0.068626	12.757307	2	0.01877	10.305526	4	90.678342
8464	3	4.003931	22.06089	41.770224	45.680842	33.903179	0.301192	0.2794	0.414604	0.396925	0.467497	5.965163	1	0.0196	0.614991	5	21.044155	0.21496	1	0.069899	16.279348	2	89.016435	1.169871	2	0.102199	11.688728	2	0.010214	2.902138	1	0.034155	42.187926	5	0.034482	1.245663	6	0.015357	13.963916	1	0.018047	7.672027	5	0.012611	9.482109	4	85.362859
